"checklist_id","global_unique_identifier","last_edited_date","taxonomic_order","category","taxon_concept_id","common_name","scientific_name","exotic_code","observation_count","breeding_code","breeding_category","behavior_code","age_sex","country","country_code","state","state_code","county","county_code","iba_code","bcr_code","usfws_code","atlas_block","locality","locality_id","locality_type","observation_date","time_observations_started","observer_id","sampling_event_identifier","protocol_type","protocol_code","project_code","duration_minutes","effort_distance_km","effort_area_ha","number_observers","all_species_reported","group_identifier","has_media","approved","reviewed","reason","trip_comments","species_comments","geometry"
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804856","2022-11-06 18:30:39.295631",6118,"species","avibase-6EB81C98","Greater Yellowlegs","Tringa melanoleuca",NA,"3",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",TRUE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804863","2022-11-06 18:30:39.295631",32658,"species","avibase-8601A467","White-crowned Sparrow","Zonotrichia leucophrys",NA,"6",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705982","2023-02-04 10:30:52.083714",33251,"species","avibase-C86D078E","Red-winged Blackbird","Agelaius phoeniceus",NA,"6",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705967","2023-02-04 10:30:52.083714",31361,"species","avibase-8F268682","American Pipit","Anthus rubescens",NA,"2",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705970","2023-02-04 10:30:52.083714",7491,"species","avibase-49D9148A","Great Egret","Ardea alba",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705972","2023-02-04 10:30:52.083714",9068,"species","avibase-8F123A11","Short-eared Owl","Asio flammeus",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,TRUE,NA,NA,"Continuing, originally found by Albert Linkowski. It was initially spotted today by Kevin, but it was so distant out to the East and such a brief look he couldn't positively ID looking in his bins. I later got a few decent looks through my scope. It was flying very low, often disappearing from sight, but there was also a female harrier in the area, which was both distracting and provided a useful comparison. The owl had slightly shorter and broader wings, somewhat deeper wingbeats, and an all dark dorsal side with no white rump. Although it was difficult to see very well, I got the overall impression that the owls body structure was stockier. When gliding, the owl would bank a little harder or longer than the harrier on average and was generally less teetering.",c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705976","2023-02-04 10:30:52.083714",324,"species","avibase-B59E1863","Canada Goose","Branta canadensis",NA,"16",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705960","2023-02-04 10:30:52.083714",702,"species","avibase-68EA281A","Common Goldeneye","Bucephala clangula",NA,"30",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705969","2023-02-04 10:30:52.083714",4787,"species","avibase-42393721","Anna's Hummingbird","Calypte anna",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G9314525","URN:CornellLabOfOrnithology:EBIRD:OBS1583705984","2023-02-04 10:30:52.083714",7950,"species","avibase-A091D50A","Northern Harrier","Circus hudsonius",NA,"2",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-12-17,"14:41:00","obsr1418435,obsr1501631","S124153921,S124156963","Traveling","P22","EBIRD",137,1.674,NA,2,TRUE,"G9314525",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
